GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
C-Biomass_IGCC,1,BioSolid,0.0
C-Biomass_IGCC,2,BioSolid,0.0
C-Biomass_IGCC,3,BioSolid,0.0
C-Biomass_IGCC,4,BioSolid,0.0
C-Biomass_IGCC,5,BioSolid,0.0
C-Biomass_IGCC,6,BioSolid,0.0
C-Biomass_IGCC,7,BioSolid,0.0
C-Coal_IGCC,1,Coal,1.8243529039071
C-Coal_IGCC,2,Coal,1.8243529039071
C-Coal_IGCC,3,Coal,1.8243529039071
C-Coal_IGCC,4,Coal,1.8243529039071
C-Coal_IGCC,5,Coal,1.8243529039071
C-Coal_IGCC,6,Coal,1.8243529039071
C-Coal_IGCC,7,Coal,27.8326671038185
C-Coal_ST,1,Coal,16.074
C-Coal_ST,2,Coal,16.074
C-Coal_ST,3,Coal,16.074
C-Coal_ST,4,Coal,16.074
C-Coal_ST,5,Coal,16.074
C-Coal_ST,6,Coal,16.074
C-NG_CC,1,NaturalGas,0.708025343189025
C-NG_CC,2,NaturalGas,0.0
C-NG_CC,3,NaturalGas,0.0
C-NG_CC,4,NaturalGas,0.0
C-NG_CC,5,NaturalGas,0.0
C-NG_CC,6,NaturalGas,10.4923487479176
C-NG_CC,7,NaturalGas,0.0
C-NG_GT,1,NaturalGas,19.5332
C-NG_GT,2,NaturalGas,19.5332
C-NG_GT,3,NaturalGas,19.5332
C-NG_GT,4,NaturalGas,19.5332
C-NG_GT,5,NaturalGas,19.5332
C-NG_GT,6,NaturalGas,19.5332
C-NG_GT,7,NaturalGas,0.0
C-Nuclear,7,Uranium,0.0
N-Biomass_IGCC,1,BioSolid,0.0
N-Biomass_IGCC,2,BioSolid,0.0
N-Biomass_IGCC,3,BioSolid,0.0
N-Biomass_IGCC,4,BioSolid,0.0
N-Biomass_IGCC,5,BioSolid,0.0
N-Biomass_IGCC,6,BioSolid,0.0
N-Biomass_IGCC,7,BioSolid,0.0
N-Biomass_IGCC_CCS,7,BioSolid,0.0
N-Coal_IGCC,1,Coal,0.0
N-Coal_IGCC,2,Coal,0.0
N-Coal_IGCC,3,Coal,0.0
N-Coal_IGCC,4,Coal,0.0
N-Coal_IGCC,5,Coal,0.0
N-Coal_IGCC,6,Coal,0.0
N-Coal_IGCC,7,Coal,0.0
N-Coal_IGCC_CCS,7,Coal,20.3683978484418
N-Coal_ST,1,Coal,15.228
N-Coal_ST,2,Coal,15.228
N-Coal_ST,3,Coal,15.228
N-Coal_ST,4,Coal,15.228
N-Coal_ST,5,Coal,15.228
N-Coal_ST,6,Coal,15.228
N-Coal_ST,7,Coal,15.228
N-NG_CC,1,NaturalGas,4.95667323070092
N-NG_CC,2,NaturalGas,0.0
N-NG_CC,3,NaturalGas,1.41654651475582
N-NG_CC,4,NaturalGas,0.0
N-NG_CC,5,NaturalGas,0.0
N-NG_CC,6,NaturalGas,12.0369266625911
N-NG_CC,7,NaturalGas,0.0
N-NG_CC_CCS,7,NaturalGas,0.0
N-NG_GT,1,NaturalGas,19.5332
N-NG_GT,2,NaturalGas,9.9229440434029
N-NG_GT,3,NaturalGas,19.5332
N-NG_GT,4,NaturalGas,15.277030632632
N-NG_GT,5,NaturalGas,16.2425216569193
N-NG_GT,6,NaturalGas,19.5332
N-NG_GT,7,NaturalGas,6.94743868002331e-15
N-Nuclear,7,Uranium,0.0
S-Biomass_IGCC,1,BioSolid,0.0
S-Biomass_IGCC,2,BioSolid,0.0
S-Biomass_IGCC,3,BioSolid,0.0
S-Biomass_IGCC,4,BioSolid,0.0
S-Biomass_IGCC,5,BioSolid,0.0
S-Biomass_IGCC,6,BioSolid,0.0
S-Biomass_IGCC,7,BioSolid,0.0
S-Biomass_IGCC_CCS,7,BioSolid,0.0
S-NG_CC,1,NaturalGas,22.9985188050911
S-NG_CC,2,NaturalGas,30.0787722369813
S-NG_CC,3,NaturalGas,26.5386455210362
S-NG_CC,4,NaturalGas,31.4948229233593
S-NG_CC,5,NaturalGas,31.5135
S-NG_CC,6,NaturalGas,31.5135
S-NG_CC,7,NaturalGas,0.0
S-NG_CC_CCS,7,NaturalGas,0.0
S-NG_GT,1,NaturalGas,0.0
S-NG_GT,2,NaturalGas,0.0
S-NG_GT,3,NaturalGas,0.0
S-NG_GT,4,NaturalGas,0.0
S-NG_GT,5,NaturalGas,2.56032957477038
S-NG_GT,6,NaturalGas,19.5332
S-NG_GT,7,NaturalGas,0.0
