gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
Biomass_IGCC,Central,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,Central,BioSolid,2030,0.0,0.0,0.0
Biomass_IGCC,North,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,North,BioSolid,2030,7.417071462519888,103468.14690215242,0.0
Biomass_IGCC,South,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,South,BioSolid,2030,0.0,0.0,0.0
Biomass_IGCC_CCS,North,BioSolid,2030,0.0,0.0,0.0
Biomass_IGCC_CCS,South,BioSolid,2030,0.0,0.0,0.0
Central_PV,Central,Solar,2020,0.0,0.0,0.0
Central_PV,Central,Solar,2030,10.5665364,0.0,0.0
Central_PV,North,Solar,2020,0.0,0.0,0.0
Central_PV,North,Solar,2030,0.0,0.0,0.0
Central_PV,South,Solar,2020,0.0,0.0,0.0
Central_PV,South,Solar,2030,0.0,0.0,0.0
Coal_IGCC,Central,Coal,2020,16.78099496078098,81652.29404036966,12743.219077297696
Coal_IGCC,Central,Coal,2030,54.085138549969756,263165.3037509008,41071.38885263022
Coal_IGCC,North,Coal,2020,0.0,0.0,0.0
Coal_IGCC,North,Coal,2030,0.0,0.0,0.0
Coal_IGCC_CCS,North,Coal,2030,0.0,0.0,0.0
Coal_ST,Central,Coal,2020,14.832031392000001,53395.31301120001,13459.17856635648
Coal_ST,North,Coal,2020,14.832031392000001,50428.9067328,12750.80074707456
Coal_ST,North,Coal,2030,14.832072,50429.044799999996,12750.835656959998
Commercial_PV,Central,Solar,2020,0.0,0.0,0.0
Commercial_PV,Central,Solar,2030,2.4053904,0.0,0.0
Commercial_PV,North,Solar,2020,0.0,0.0,0.0
Commercial_PV,North,Solar,2030,0.0,0.0,0.0
Commercial_PV,South,Solar,2020,0.0,0.0,0.0
Commercial_PV,South,Solar,2030,0.0,0.0,0.0
Geothermal,North,Geothermal,2020,8.490555608562001,244782.71819484245,0.0
Geothermal,North,Geothermal,2030,8.4905788545,244783.388375235,0.0
Geothermal,South,Geothermal,2020,25.471666825686,881217.7855014327,0.0
Geothermal,South,Geothermal,2030,25.4717365635,881220.1981508458,0.0
NG_CC,Central,NaturalGas,2020,6.750473525478661,18432.032951848974,2401.597739881025
NG_CC,Central,NaturalGas,2030,-4.884968297536537e-15,-1.3338308237057564e-11,0.0
NG_CC,North,NaturalGas,2020,14.734132127760528,50289.06636525947,5241.922404936617
NG_CC,North,NaturalGas,2030,-1.5571544054182592e-14,-5.3147237011330604e-11,-5.539846184987605e-12
NG_CC,South,NaturalGas,2020,38.75803408541987,158742.0553643359,13788.8411398778
NG_CC,South,NaturalGas,2030,-3.814669966179435e-14,-1.5623820073880434e-10,0.0
NG_CC_CCS,North,NaturalGas,2030,0.0,0.0,0.0
NG_CC_CCS,South,NaturalGas,2030,0.0,0.0,0.0
NG_GT,Central,NaturalGas,2020,4.120019999999999,91652.316912,2271.339833868
NG_GT,Central,NaturalGas,2030,0.0,0.0,0.0
NG_GT,North,NaturalGas,2020,3.934216969585145,109398.77127325413,2168.9078495002836
NG_GT,North,NaturalGas,2030,0.0,0.0,0.0
NG_GT,South,NaturalGas,2020,-4.866107516932054e-16,-1.6237422206799556e-11,0.0
NG_GT,South,NaturalGas,2030,0.0,0.0,0.0
Nuclear,Central,Uranium,2030,0.0,0.0,0.0
Nuclear,North,Uranium,2030,0.0,0.0,0.0
Residential_PV,Central,Solar,2020,0.0,0.0,0.0
Residential_PV,Central,Solar,2030,1.4604156,0.0,0.0
Residential_PV,North,Solar,2020,-4.671463216254778e-16,0.0,0.0
Residential_PV,North,Solar,2030,4.2523865999999995,0.0,0.0
Residential_PV,South,Solar,2020,0.0,0.0,0.0
Residential_PV,South,Solar,2030,0.0,0.0,0.0
Wind,Central,Wind,2020,-5.0688342412286195e-16,0.0,0.0
Wind,Central,Wind,2030,50.36347511999991,0.0,0.0
Wind,North,Wind,2020,0.0,0.0,0.0
Wind,North,Wind,2030,20.547489815820693,0.0,0.0
