gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
Biomass_IGCC,Central,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,Central,BioSolid,2030,0.0,0.0,0.0
Biomass_IGCC,North,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,North,BioSolid,2030,0.0,0.0,0.0
Biomass_IGCC,South,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,South,BioSolid,2030,0.0,0.0,0.0
Biomass_IGCC_CCS,North,BioSolid,2030,0.0,0.0,0.0
Biomass_IGCC_CCS,South,BioSolid,2030,0.0,0.0,0.0
Central_PV,Central,Solar,2020,7.171066547590799e-16,0.0,0.0
Central_PV,Central,Solar,2030,10.566536399999825,0.0,0.0
Central_PV,North,Solar,2020,0.0,0.0,0.0
Central_PV,North,Solar,2030,0.0,0.0,0.0
Central_PV,South,Solar,2020,0.0,0.0,0.0
Central_PV,South,Solar,2030,0.0,0.0,0.0
Coal_IGCC,Central,Coal,2020,135.27072088791,658194.8628675567,102722.42111074473
Coal_IGCC,Central,Coal,2030,139.84635637141773,680458.8069777895,106197.08548675243
Coal_IGCC,North,Coal,2020,0.0,0.0,0.0
Coal_IGCC,North,Coal,2030,0.0,0.0,0.0
Coal_IGCC_CCS,North,Coal,2030,0.0,0.0,0.0
Coal_ST,Central,Coal,2020,2.0488817660024335e-15,7.375974357608762e-12,4.232959817819434e-12
Coal_ST,North,Coal,2020,-3.404295457676349e-15,-1.1574604556099587e-11,-2.926604719055206e-12
Coal_ST,North,Coal,2030,0.0,0.0,0.0
Commercial_PV,Central,Solar,2020,0.0,0.0,0.0
Commercial_PV,Central,Solar,2030,0.0,0.0,0.0
Commercial_PV,North,Solar,2020,0.0,0.0,0.0
Commercial_PV,North,Solar,2030,0.0,0.0,0.0
Commercial_PV,South,Solar,2020,0.0,0.0,0.0
Commercial_PV,South,Solar,2030,0.0,0.0,0.0
Geothermal,North,Geothermal,2020,-2.1897403890136503e-14,-6.313021541526354e-10,0.0
Geothermal,North,Geothermal,2030,0.0,0.0,0.0
Geothermal,South,Geothermal,2020,0.0,0.0,0.0
Geothermal,South,Geothermal,2030,0.0,0.0,0.0
NG_CC,Central,NaturalGas,2020,2.334439869481517e-14,6.374141374821893e-11,0.0
NG_CC,Central,NaturalGas,2030,1.6155476956214442e-13,4.411220671940441e-10,0.0
NG_CC,North,NaturalGas,2020,4.747350445797517,16203.181806551505,1688.9520502551718
NG_CC,North,NaturalGas,2030,-6.228617621673037e-14,-2.1258894804532241e-10,0.0
NG_CC,South,NaturalGas,2020,13.477409579725462,55199.69596387317,4794.821617173062
NG_CC,South,NaturalGas,2030,-4.256918754857075e-14,-1.743514728264322e-10,0.0
NG_CC_CCS,North,NaturalGas,2030,-2.348244954404897e-14,-2.1838678075965541e-10,7.040903465578094e-13
NG_CC_CCS,South,NaturalGas,2030,0.0,0.0,0.0
NG_GT,Central,NaturalGas,2020,0.0,0.0,0.0
NG_GT,Central,NaturalGas,2030,0.0,0.0,0.0
NG_GT,North,NaturalGas,2020,0.0,0.0,0.0
NG_GT,North,NaturalGas,2030,0.0,0.0,0.0
NG_GT,South,NaturalGas,2020,0.0,0.0,0.0
NG_GT,South,NaturalGas,2030,-2.8938116397921593e-15,-9.656186432124069e-11,0.0
Nuclear,Central,Uranium,2030,0.0,0.0,0.0
Nuclear,North,Uranium,2030,0.0,0.0,0.0
Residential_PV,Central,Solar,2020,0.0,0.0,0.0
Residential_PV,Central,Solar,2030,0.0,0.0,0.0
Residential_PV,North,Solar,2020,0.0,0.0,0.0
Residential_PV,North,Solar,2030,0.0,0.0,0.0
Residential_PV,South,Solar,2020,0.0,0.0,0.0
Residential_PV,South,Solar,2030,0.0,0.0,0.0
Wind,Central,Wind,2020,2.4299617924845342e-15,0.0,0.0
Wind,Central,Wind,2030,45.52288169242394,0.0,0.0
Wind,North,Wind,2020,0.0,0.0,0.0
Wind,North,Wind,2030,7.58066148,0.0,0.0
