gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
Biomass_IGCC,Central,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,Central,BioSolid,2030,0.0,0.0,0.0
Biomass_IGCC,North,BioSolid,2020,13.793429148427952,192418.33662056993,0.0
Biomass_IGCC,North,BioSolid,2030,20.07604445284058,280060.8201171261,0.0
Biomass_IGCC,South,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,South,BioSolid,2030,70.91513514395952,1187119.3623098822,0.0
Biomass_IGCC_CCS,North,BioSolid,2030,0.0,0.0,0.0
Biomass_IGCC_CCS,South,BioSolid,2030,0.0,0.0,0.0
Central_PV,Central,Solar,2020,0.0,0.0,0.0
Central_PV,Central,Solar,2030,0.0,0.0,0.0
Central_PV,North,Solar,2020,0.0,0.0,0.0
Central_PV,North,Solar,2030,0.0,0.0,0.0
Central_PV,South,Solar,2020,0.0,0.0,0.0
Central_PV,South,Solar,2030,0.0,0.0,0.0
Coal_IGCC,Central,Coal,2020,16.307589259059377,79348.81551316075,12383.722361901542
Coal_IGCC,Central,Coal,2030,16.307633906927705,79349.03275897255,12383.756266778384
Coal_IGCC,North,Coal,2020,0.0,0.0,0.0
Coal_IGCC,North,Coal,2030,0.0,0.0,0.0
Coal_IGCC_CCS,North,Coal,2030,0.0,0.0,0.0
Coal_ST,Central,Coal,2020,14.832031392000001,53395.31301120001,13459.17856635648
Coal_ST,North,Coal,2020,14.832031392000001,50428.9067328,12750.80074707456
Coal_ST,North,Coal,2030,-1.2973551022032647e-14,-4.4110073474910995e-11,-1.1153102342621059e-11
Commercial_PV,Central,Solar,2020,0.0,0.0,0.0
Commercial_PV,Central,Solar,2030,2.405390399999982,0.0,0.0
Commercial_PV,North,Solar,2020,0.0,0.0,0.0
Commercial_PV,North,Solar,2030,0.0,0.0,0.0
Commercial_PV,South,Solar,2020,0.0,0.0,0.0
Commercial_PV,South,Solar,2030,0.0,0.0,0.0
Geothermal,North,Geothermal,2020,8.490555608562001,244782.71819484245,0.0
Geothermal,North,Geothermal,2030,0.0,0.0,0.0
Geothermal,South,Geothermal,2020,25.471666825686132,881217.7855014373,0.0
Geothermal,South,Geothermal,2030,0.0,0.0,0.0
NG_CC,Central,NaturalGas,2020,4.698258345799297,12828.500448038063,1671.4866863874838
NG_CC,Central,NaturalGas,2030,6.81255052370489e-14,1.8601532953965726e-10,0.0
NG_CC,North,NaturalGas,2020,4.889164848272326,16687.208543638277,1739.4049773247677
NG_CC,North,NaturalGas,2030,0.0,0.0,0.0
NG_CC,South,NaturalGas,2020,37.4966447028013,153575.75764215732,13340.080044974926
NG_CC,South,NaturalGas,2030,-1.9464430067728217e-15,-7.972085551699581e-12,0.0
NG_CC_CCS,North,NaturalGas,2030,-1.0957446149520707e-13,-1.0190424919054258e-09,0.0
NG_CC_CCS,South,NaturalGas,2030,0.0,0.0,0.0
NG_GT,Central,NaturalGas,2020,4.1200199999999985,91652.31691199998,2271.339833868
NG_GT,Central,NaturalGas,2030,-6.105155991915227e-14,-1.3581285813374938e-09,-3.36573220431332e-11
NG_GT,North,NaturalGas,2020,0.4858502413645892,13510.03766162513,267.8460314527046
NG_GT,North,NaturalGas,2030,-1.4987049137808032e-15,-4.167448753750279e-11,0.0
NG_GT,South,NaturalGas,2020,4.866107516932054e-16,1.6237422206799556e-11,0.0
NG_GT,South,NaturalGas,2030,0.0,0.0,0.0
Nuclear,Central,Uranium,2030,0.0,0.0,0.0
Nuclear,North,Uranium,2030,0.0,0.0,0.0
Residential_PV,Central,Solar,2020,0.0,0.0,0.0
Residential_PV,Central,Solar,2030,1.4604156,0.0,0.0
Residential_PV,North,Solar,2020,-4.671463216254778e-16,0.0,0.0
Residential_PV,North,Solar,2030,0.0,0.0,0.0
Residential_PV,South,Solar,2020,0.0,0.0,0.0
Residential_PV,South,Solar,2030,0.0,0.0,0.0
Wind,Central,Wind,2020,3.3493396691641673,0.0,0.0
Wind,Central,Wind,2030,50.363475120000004,0.0,0.0
Wind,North,Wind,2020,0.0,0.0,0.0
Wind,North,Wind,2030,35.46355428,0.0,0.0
